config_id,naca_hub,re_hub,tier_hub,naca_mid,re_mid,tier_mid,naca_outer,re_outer,tier_outer,hub_CL0,hub_CL_a,hub_CLmin,hub_CLmax,hub_CD0,hub_CD2u,hub_CD2l,hub_CLCD0,hub_REref,hub_REexp,hub_xfoil_ok,mid_CL0,mid_CL_a,mid_CLmin,mid_CLmax,mid_CD0,mid_CD2u,mid_CD2l,mid_CLCD0,mid_REref,mid_REexp,mid_xfoil_ok,outer_CL0,outer_CL_a,outer_CLmin,outer_CLmax,outer_CD0,outer_CD2u,outer_CD2l,outer_CLCD0,outer_REref,outer_REexp,outer_xfoil_ok
4844,3317,10000,inviscid,3316,10000,inviscid,1511,20000,viscous,0.371,7.146,-0.2457,2.108,0.0084,0.02,0.02,0.371,10000,-0.5,False,0.3681,7.0926,-0.2439,2.0922,0.0082,0.02,0.02,0.3681,10000,-0.5,False,-0.0947,5.0097,-0.4916,0.6959,0.007542,0.043809,0.043809,-0.6808,20000,-0.5,True
4845,4722,10000,inviscid,4621,15000,inviscid,4219,30000,inviscid,0.7709,7.3687,0.1114,2.5362,0.0094,0.02,0.02,0.7709,10000,-0.5,False,0.6649,7.3297,0.0151,2.4276,0.0092,0.02,0.02,0.6649,15000,-0.5,False,0.4727,7.2494,-0.1587,2.2285,0.0088,0.02,0.02,0.4727,30000,-0.5,False
4846,6523,10000,inviscid,5619,25000,viscous,4617,30000,viscous,0.8991,7.4156,0.228,2.6675,0.0096,0.02,0.02,0.8991,10000,-0.5,False,-0.3292,5.3042,-0.47,0.7315,0.063646,0.167177,0.167177,-0.1904,25000,-0.5,True,-0.2282,4.9396,-0.4976,0.7438,0.048025,0.144648,0.144648,-0.2069,30000,-0.5,True
4847,6619,10000,inviscid,6518,20000,viscous,6416,20000,viscous,0.9791,7.184,0.3223,2.685,0.0088,0.02,0.02,0.9791,10000,-0.5,False,-0.2453,4.8441,-0.4574,0.7653,0.070919,0.201585,0.201585,-0.1097,20000,-0.5,True,-0.136,4.1862,-0.4486,0.7904,0.069683,0.212762,0.212762,-0.0661,20000,-0.5,True
4848,6218,10000,inviscid,3315,20000,viscous,0009,30000,viscous,0.7023,7.1839,0.0624,2.4266,0.0086,0.02,0.02,0.7023,10000,-0.5,False,-0.1334,3.1105,-0.4565,0.6823,0.035918,0.143369,0.143369,-0.353,20000,-0.5,True,-0.0568,6.2952,-0.5476,0.6895,0.017727,0.174952,0.174952,0.2304,30000,-0.5,True
4849,1821,10000,inviscid,5719,20000,viscous,9517,20000,inviscid,0.2391,7.3706,-0.3881,2.0403,0.0092,0.02,0.02,0.2391,10000,-0.5,False,-0.3583,5.2844,-0.404,0.739,0.064245,0.178746,0.178746,-0.1827,20000,-0.5,True,1.2872,7.0479,0.6231,2.9391,0.0084,0.02,0.02,1.2872,20000,-0.5,False
4850,1619,10000,inviscid,4515,30000,viscous,7308,50000,inviscid,0.1658,7.2683,-0.4485,1.9466,0.0088,0.02,0.02,0.1658,10000,-0.5,False,-0.1079,4.1864,-0.4704,0.7732,0.040154,0.134444,0.134444,-0.2109,30000,-0.5,True,0.7983,6.6451,0.1971,2.3832,0.008,0.02,0.02,0.7983,50000,-0.5,False
4851,8221,10000,inviscid,8421,25000,inviscid,9621,25000,inviscid,0.9536,7.3275,0.2864,2.6965,0.0092,0.02,0.02,0.9536,10000,-0.5,False,1.082,7.2949,0.4098,2.8084,0.0092,0.02,0.02,1.082,25000,-0.5,False,1.463,7.224,0.7735,3.1466,0.0092,0.02,0.02,1.463,25000,-0.5,False
4852,2720,10000,inviscid,4516,30000,viscous,5414,40000,viscous,0.385,7.3028,-0.2455,2.1598,0.009,0.02,0.02,0.385,10000,-0.5,False,-0.1625,4.3901,-0.4877,0.7571,0.043618,0.130803,0.130803,-0.2466,30000,-0.5,True,0.1336,3.2083,-0.4327,0.8664,0.024142,0.0915,0.0915,-0.3792,40000,-0.5,True
4853,4417,10000,viscous,4417,15000,viscous,2715,30000,viscous,-0.1706,3.3523,-0.1843,0.5672,0.057556,0.146939,0.146939,-0.3031,10000,-0.5,True,-0.1799,3.4502,-0.4468,0.6458,0.05233,0.152669,0.152669,-0.3023,15000,-0.5,True,-0.1948,6.2239,-0.5288,0.7095,0.014186,0.023999,0.023999,-1.0218,30000,-0.5,True
4854,7622,10000,inviscid,6521,15000,inviscid,3318,20000,inviscid,1.1561,7.3229,0.4771,2.8845,0.0094,0.02,0.02,1.1561,10000,-0.5,False,0.8889,7.308,0.2273,2.6315,0.0092,0.02,0.02,0.8889,15000,-0.5,False,0.3737,7.1999,-0.2476,2.1238,0.0086,0.02,0.02,0.3737,20000,-0.5,False
4855,4716,10000,viscous,4613,25000,viscous,3404,55000,viscous,-0.1278,3.8791,-0.1103,0.6415,0.056113,0.218269,0.218269,-0.0776,10000,-0.5,True,0.0165,3.8323,-0.438,0.8332,0.036922,0.220024,0.220024,0.0127,25000,-0.5,True,0.1935,6.8876,-0.3451,0.9543,0.014229,0.138402,0.138402,0.4269,55000,-0.5,True
4856,4718,10000,viscous,5616,10000,viscous,8411,30000,viscous,-0.1655,3.3141,-0.1155,0.5872,0.064454,0.227872,0.227872,-0.1325,10000,-0.5,True,-0.1238,4.2287,-0.1291,0.6835,0.060694,0.182856,0.182856,-0.0881,10000,-0.5,True,-0.2269,8.0564,-0.3938,1.0217,0.068692,0.079027,0.079027,-0.104,30000,-0.5,True
4857,0016,10000,inviscid,0014,30000,viscous,0013,25000,viscous,0.0006,7.1182,-0.5912,1.7555,0.0082,0.02,0.02,0.0006,10000,-0.5,False,-0.1354,6.3025,-0.4835,0.6355,0.011369,0.012694,0.012694,-1.3109,30000,-0.5,True,-0.1381,5.5412,-0.3744,0.5952,0.011149,0.028869,0.028869,-0.8531,25000,-0.5,True
4858,4617,10000,viscous,5713,30000,viscous,6710,35000,viscous,-0.1565,3.6289,-0.1378,0.5968,0.059892,0.20856,0.20856,-0.1372,10000,-0.5,True,-0.0155,5.9193,-0.3262,1.0427,0.031075,0.042579,0.042579,-0.4341,30000,-0.5,True,0.1817,6.3804,-0.4109,1.4834,0.03958,0.01,0.01,0.2769,35000,-0.5,True
4859,0018,10000,inviscid,2516,15000,inviscid,3514,20000,viscous,0.0007,7.2262,-0.6,1.7822,0.0086,0.02,0.02,0.0007,10000,-0.5,False,0.2896,7.0964,-0.3179,2.0199,0.0082,0.02,0.02,0.2896,15000,-0.5,False,-0.0709,3.3768,-0.4495,0.7262,0.039316,0.226746,0.226746,-0.0921,20000,-0.5,True
4860,8717,10000,inviscid,4713,20000,viscous,1710,20000,inviscid,1.4615,6.9983,0.7909,3.0896,0.0084,0.02,0.02,1.4615,10000,-0.5,False,0.0087,4.1143,-0.4276,0.8509,0.037286,0.231704,0.231704,0.0422,20000,-0.5,True,0.182,6.7813,-0.3928,1.8419,0.008,0.02,0.02,0.182,20000,-0.5,False
4861,7620,10000,inviscid,2611,40000,viscous,1608,50000,viscous,1.1437,7.2163,0.4742,2.8466,0.009,0.02,0.02,1.1437,10000,-0.5,False,-0.1044,8.4621,-0.4512,1.0388,0.0229,0.01,0.01,-0.0158,40000,-0.5,True,-0.0099,6.9221,-0.4484,0.8179,0.014141,0.111625,0.111625,0.2863,50000,-0.5,True
4862,4521,10000,inviscid,3516,25000,viscous,3513,25000,viscous,0.5955,7.3394,-0.0508,2.3653,0.0092,0.02,0.02,0.5955,10000,-0.5,False,-0.1609,3.5473,-0.4999,0.6869,0.04013,0.175804,0.175804,-0.2359,25000,-0.5,True,-0.0297,3.3879,-0.4581,0.7717,0.035305,0.242308,0.242308,-0.0404,25000,-0.5,True
4863,5319,10000,viscous,6417,25000,viscous,7415,35000,viscous,-0.2296,3.2132,-0.3602,0.5405,0.071072,0.138102,0.138102,-0.3976,10000,-0.5,True,-0.1824,4.6351,-0.4288,0.7785,0.071219,0.161251,0.161251,-0.1378,25000,-0.5,True,-0.141,6.1731,-0.4585,0.8868,0.073396,0.100573,0.100573,-0.12,35000,-0.5,True
4864,5621,10000,inviscid,6520,10000,inviscid,7217,25000,inviscid,0.8283,7.3106,0.1702,2.5755,0.0092,0.02,0.02,0.8283,10000,-0.5,False,0.8836,7.255,0.2268,2.6134,0.009,0.02,0.02,0.8836,10000,-0.5,False,0.8122,7.1253,0.1704,2.5146,0.0084,0.02,0.02,0.8122,25000,-0.5,False
4865,7718,10000,inviscid,4515,20000,viscous,0012,25000,viscous,1.2968,7.0782,0.6295,2.9554,0.0086,0.02,0.02,1.2968,10000,-0.5,False,-0.0919,3.6944,-0.4421,0.7521,0.044877,0.188888,0.188888,-0.1327,20000,-0.5,True,-0.131,6.0423,-0.4607,0.6422,0.02682,0.01,0.01,0.0,25000,-0.5,True
4866,1317,10000,inviscid,6712,25000,viscous,8811,25000,viscous,0.1242,7.1636,-0.4788,1.882,0.0084,0.02,0.02,0.1242,10000,-0.5,False,0.089,5.0284,-0.2912,1.0297,0.044407,0.221141,0.221141,0.1943,25000,-0.5,True,0.0001,6.4241,-0.3379,1.5226,0.057406,0.168597,0.168597,0.2374,25000,-0.5,True
4867,1720,10000,inviscid,1617,20000,inviscid,2413,30000,viscous,0.1932,7.3204,-0.427,1.985,0.009,0.02,0.02,0.1932,10000,-0.5,False,0.1638,7.1602,-0.4414,1.9181,0.0084,0.02,0.02,0.1638,20000,-0.5,False,-0.1277,5.6779,-0.4878,0.7052,0.027186,0.059651,0.059651,-0.3515,30000,-0.5,True
4868,3720,10000,inviscid,7614,35000,viscous,9612,45000,viscous,0.5754,7.283,-0.065,2.3326,0.009,0.02,0.02,0.5754,10000,-0.5,False,0.0605,4.9861,-0.4265,1.0544,0.062404,0.138742,0.138742,0.0781,35000,-0.5,True,-0.0106,7.4102,-0.4321,1.6216,0.074008,0.105449,0.105449,0.1889,45000,-0.5,True
4869,6718,10000,viscous,5617,10000,viscous,1214,20000,inviscid,-0.1879,4.3045,-0.1156,0.6933,0.074615,0.182937,0.182937,-0.0833,10000,-0.5,True,-0.1546,4.0819,-0.1336,0.6575,0.064808,0.193142,0.193142,-0.1062,10000,-0.5,True,0.1144,7.0029,-0.4747,1.8332,0.008,0.02,0.02,0.1144,20000,-0.5,False
4870,9324,10000,inviscid,8323,10000,inviscid,0017,20000,inviscid,1.1551,7.4584,0.4648,2.9169,0.0098,0.02,0.02,1.1551,10000,-0.5,False,1.0225,7.4172,0.3437,2.783,0.0096,0.02,0.02,1.0225,10000,-0.5,False,0.0006,7.1724,-0.5956,1.7688,0.0084,0.02,0.02,0.0006,20000,-0.5,False
4871,5220,10000,viscous,6219,35000,inviscid,6219,45000,inviscid,-0.2868,3.1772,-0.448,0.5112,0.079432,0.215626,0.215626,-0.3491,10000,-0.5,True,0.7074,7.2361,0.0629,2.4443,0.0088,0.02,0.02,0.7074,35000,-0.5,False,0.7074,7.2361,0.0629,2.4443,0.0088,0.02,0.02,0.7074,45000,-0.5,False
4872,5217,10000,viscous,6317,15000,viscous,8516,20000,inviscid,-0.2048,3.391,-0.3984,0.5692,0.068965,0.204551,0.204551,-0.2879,10000,-0.5,True,-0.225,4.1986,-0.4472,0.7148,0.079108,0.205353,0.205353,-0.1537,15000,-0.5,True,1.1408,7.0126,0.4885,2.7937,0.0082,0.02,0.02,1.1408,20000,-0.5,False
4873,7220,10000,inviscid,2618,40000,viscous,0018,40000,inviscid,0.83,7.2821,0.1741,2.5699,0.009,0.02,0.02,0.83,10000,-0.5,False,-0.1817,5.8241,-0.6192,0.5443,0.041585,0.059866,0.059866,-0.2657,40000,-0.5,True,0.0007,7.2262,-0.6,1.7822,0.0086,0.02,0.02,0.0007,40000,-0.5,False
4874,7319,10000,inviscid,7419,10000,inviscid,7719,25000,inviscid,0.8729,7.2161,0.2199,2.5938,0.0088,0.02,0.02,0.8729,10000,-0.5,False,0.9368,7.2026,0.2811,2.65,0.0088,0.02,0.02,0.9368,10000,-0.5,False,1.3037,7.1311,0.6317,2.9749,0.0088,0.02,0.02,1.3037,25000,-0.5,False
4875,0021,10000,inviscid,5417,30000,viscous,8415,40000,inviscid,0.0007,7.3892,-0.6136,1.8224,0.0092,0.02,0.02,0.0007,10000,-0.5,False,-0.1903,4.6362,-0.4911,0.7482,0.057063,0.124012,0.124012,-0.2669,30000,-0.5,True,1.0385,6.9806,0.395,2.6903,0.008,0.02,0.02,1.0385,40000,-0.5,False
4876,3522,10000,inviscid,3520,10000,inviscid,3711,25000,viscous,0.4501,7.4079,-0.193,2.2464,0.0094,0.02,0.02,0.4501,10000,-0.5,False,0.4448,7.2995,-0.189,2.2147,0.009,0.02,0.02,0.4448,10000,-0.5,False,-0.0451,6.8847,-0.4534,1.0772,0.02893,0.01,0.01,0.0197,25000,-0.5,True
4877,2622,10000,inviscid,7818,40000,viscous,9817,30000,inviscid,0.336,7.417,-0.3011,2.1422,0.0094,0.02,0.02,0.336,10000,-0.5,False,-0.1629,4.6839,-0.3861,0.9517,0.054298,0.036751,0.036751,-0.7785,40000,-0.5,True,1.9262,6.898,1.2357,3.4986,0.0084,0.02,0.02,1.9262,30000,-0.5,False
4878,5516,10000,viscous,4515,20000,viscous,3515,35000,inviscid,-0.1246,3.9753,-0.1457,0.6634,0.061763,0.170757,0.170757,-0.1374,10000,-0.5,True,-0.0919,3.6944,-0.4421,0.7521,0.044877,0.188888,0.188888,-0.1327,20000,-0.5,True,0.4307,7.0303,-0.1799,2.1352,0.008,0.02,0.02,0.4307,35000,-0.5,False
4879,2517,10000,inviscid,2513,30000,inviscid,2511,35000,viscous,0.2915,7.1501,-0.3206,2.0348,0.0084,0.02,0.02,0.2915,10000,-0.5,False,0.2835,6.9351,-0.3103,1.9744,0.008,0.02,0.02,0.2835,30000,-0.5,False,-0.1275,8.2001,-0.4499,1.0273,0.02441,0.01,0.01,-0.0213,35000,-0.5,True
4880,4617,10000,viscous,5515,25000,viscous,7413,45000,viscous,-0.1565,3.6289,-0.1378,0.5968,0.059892,0.20856,0.20856,-0.1372,10000,-0.5,True,-0.0758,4.0999,-0.4348,0.8102,0.051413,0.192786,0.192786,-0.0661,25000,-0.5,True,0.225,3.4967,-0.368,0.9651,0.063858,0.129506,0.129506,0.0422,45000,-0.5,True
4881,5224,10000,inviscid,2422,15000,inviscid,0021,20000,inviscid,0.6104,7.5105,-0.0511,2.4213,0.0098,0.02,0.02,0.6104,10000,-0.5,False,0.2753,7.4236,-0.3585,2.0871,0.0094,0.02,0.02,0.2753,15000,-0.5,False,0.0007,7.3892,-0.6136,1.8224,0.0092,0.02,0.02,0.0007,20000,-0.5,False
4882,4522,10000,inviscid,4521,10000,inviscid,5614,30000,viscous,0.5989,7.3932,-0.0521,2.3817,0.0094,0.02,0.02,0.5989,10000,-0.5,False,0.5955,7.3394,-0.0508,2.3653,0.0092,0.02,0.02,0.5955,10000,-0.5,False,-0.0117,4.4778,-0.3797,0.8796,0.045583,0.172843,0.172843,-0.0013,30000,-0.5,True
4883,8314,10000,inviscid,8412,10000,viscous,8807,30000,viscous,0.9593,6.9465,0.3235,2.608,0.008,0.02,0.02,0.9593,10000,-0.5,False,-0.1626,6.3763,-0.3596,0.8867,0.079041,0.130821,0.130821,0.004,10000,-0.5,True,0.2384,7.7894,-0.4101,0.6415,0.049654,0.156624,0.156624,0.4389,30000,-0.5,True
4884,7421,10000,inviscid,4317,20000,viscous,1315,20000,inviscid,0.9491,7.3081,0.2838,2.6876,0.0092,0.02,0.02,0.9491,10000,-0.5,False,-0.195,3.3007,-0.4818,0.6655,0.043123,0.11982,0.11982,-0.4754,20000,-0.5,True,0.1223,7.0561,-0.4717,1.8537,0.008,0.02,0.02,0.1223,20000,-0.5,False
4885,7521,10000,inviscid,8417,15000,inviscid,9313,20000,inviscid,1.0339,7.2919,0.3649,2.7628,0.0092,0.02,0.02,1.0339,10000,-0.5,False,1.0536,7.085,0.4005,2.7302,0.0084,0.02,0.02,1.0536,15000,-0.5,False,1.0685,6.8893,0.4307,2.6957,0.008,0.02,0.02,1.0685,20000,-0.5,False
4886,5721,10000,inviscid,3313,15000,viscous,2210,25000,viscous,0.9539,7.2906,0.2898,2.6877,0.0092,0.02,0.02,0.9539,10000,-0.5,False,-0.0497,3.0482,-0.3934,0.6714,0.03624,0.165737,0.165737,-0.2204,15000,-0.5,True,0.0164,5.3309,-0.4274,0.7583,0.0286,0.166648,0.166648,0.0882,25000,-0.5,True
4887,0024,10000,inviscid,4622,30000,viscous,5621,35000,viscous,0.0007,7.553,-0.6273,1.8628,0.0098,0.02,0.02,0.0007,10000,-0.5,False,-0.4853,5.597,-0.544,0.6035,0.06768,0.123841,0.123841,-0.3827,30000,-0.5,True,-0.3523,5.4524,-0.5452,0.7018,0.06825,0.095955,0.095955,-0.3633,35000,-0.5,True
4888,1722,10000,inviscid,1621,25000,inviscid,1219,45000,inviscid,0.195,7.429,-0.4344,2.0135,0.0094,0.02,0.02,0.195,10000,-0.5,False,0.1676,7.3769,-0.4558,1.9751,0.0092,0.02,0.02,0.1676,25000,-0.5,False,0.1188,7.2727,-0.493,1.9039,0.0088,0.02,0.02,0.1188,45000,-0.5,False
4889,5715,10000,viscous,5513,20000,viscous,6311,35000,inviscid,-0.0992,4.5817,-0.1074,0.7316,0.056229,0.181638,0.181638,-0.0348,10000,-0.5,True,0.0172,3.9213,-0.4057,0.8427,0.046531,0.19541,0.19541,0.0049,20000,-0.5,True,0.7042,6.8047,0.0957,2.3348,0.008,0.02,0.02,0.7042,35000,-0.5,False
4890,5221,10000,inviscid,6517,20000,viscous,8811,25000,viscous,0.5986,7.3498,-0.0488,2.3706,0.0092,0.02,0.02,0.5986,10000,-0.5,False,-0.1895,4.7187,-0.4438,0.7883,0.067711,0.206681,0.206681,-0.0723,20000,-0.5,True,0.0001,6.4241,-0.3379,1.5226,0.057406,0.168597,0.168597,0.2374,25000,-0.5,True
4891,4416,10000,viscous,3515,10000,viscous,2712,20000,viscous,-0.1339,3.372,-0.1731,0.5939,0.055076,0.150067,0.150067,-0.2615,10000,-0.5,True,-0.1045,3.2884,-0.1412,0.5754,0.050811,0.210252,0.210252,-0.1292,10000,-0.5,True,-0.0671,4.7259,-0.459,0.7407,0.020186,0.067043,0.067043,-0.3836,20000,-0.5,True
4892,6323,10000,inviscid,7518,20000,inviscid,8810,35000,viscous,0.7696,7.4391,0.1044,2.5524,0.0096,0.02,0.02,0.7696,10000,-0.5,False,1.0149,7.1331,0.3603,2.7059,0.0086,0.02,0.02,1.0149,20000,-0.5,False,0.1586,6.0821,-0.3944,1.6265,0.049202,0.04162,0.04162,-0.1352,35000,-0.5,True
4893,6216,10000,inviscid,6212,25000,inviscid,7306,45000,inviscid,0.6917,7.0788,0.0612,2.3909,0.0082,0.02,0.02,0.6917,10000,-0.5,False,0.6694,6.8716,0.0574,2.3189,0.008,0.02,0.02,0.6694,25000,-0.5,False,0.7829,6.539,0.1909,2.342,0.008,0.02,0.02,0.7829,45000,-0.5,False
4894,2617,10000,inviscid,4612,25000,viscous,5609,35000,viscous,0.3267,7.1464,-0.2873,2.0668,0.0084,0.02,0.02,0.3267,10000,-0.5,False,0.0703,3.7189,-0.4335,0.8578,0.035627,0.243778,0.243778,0.0827,25000,-0.5,True,0.1722,6.0293,-0.403,1.3465,0.03152,0.01,0.01,0.201,35000,-0.5,True
4895,8319,10000,inviscid,3415,35000,viscous,0011,25000,viscous,0.9959,7.2068,0.3362,2.7064,0.0088,0.02,0.02,0.9959,10000,-0.5,False,-0.1141,5.9495,-0.5035,0.3046,0.035261,0.077632,0.077632,-0.3032,35000,-0.5,True,-0.1169,6.4234,-0.5293,0.6707,0.022026,0.032398,0.032398,-0.3781,25000,-0.5,True
4896,3511,10000,viscous,3608,25000,viscous,3606,30000,viscous,0.0337,3.4694,-0.1358,0.6871,0.04292,0.236097,0.236097,0.0588,10000,-0.5,True,0.0457,6.9231,-0.4053,1.0375,0.02559,0.01,0.01,0.1182,25000,-0.5,True,0.1257,6.7671,-0.3408,1.0015,0.022041,0.051182,0.051182,0.1158,30000,-0.5,True
4897,5616,10000,viscous,4614,20000,viscous,0010,40000,viscous,-0.1238,4.2287,-0.1291,0.6835,0.060694,0.182856,0.182856,-0.0881,10000,-0.5,True,-0.0376,3.8715,-0.4284,0.7906,0.041175,0.212594,0.212594,-0.0377,20000,-0.5,True,-0.0635,6.7055,-0.5558,0.7439,0.017015,0.109455,0.109455,0.2361,40000,-0.5,True
4898,9522,10000,inviscid,6517,15000,viscous,2610,20000,inviscid,1.3278,7.3089,0.6394,3.0413,0.0094,0.02,0.02,1.3278,10000,-0.5,False,-0.2381,5.1592,-0.4252,0.7622,0.067617,0.182932,0.182932,-0.1127,15000,-0.5,True,0.3113,6.7709,-0.2706,1.9599,0.008,0.02,0.02,0.3113,20000,-0.5,False
4899,4420,10000,viscous,3610,45000,viscous,3707,35000,viscous,-0.25,3.0033,-0.2134,0.4836,0.06913,0.156576,0.156576,-0.3625,10000,-0.5,True,-0.0047,8.264,-0.3906,1.161,0.02344,0.01,0.01,0.0767,45000,-0.5,True,0.1162,7.339,-0.4059,1.0422,0.023618,0.051264,0.051264,0.2333,35000,-0.5,True
4900,4317,10000,viscous,5316,10000,viscous,6413,20000,viscous,-0.1725,3.0892,-0.1854,0.5529,0.049867,0.114322,0.114322,-0.4831,10000,-0.5,True,-0.1436,3.4684,-0.387,0.6251,0.063596,0.159609,0.159609,-0.2628,10000,-0.5,True,0.0064,3.9593,-0.398,0.8636,0.061419,0.226092,0.226092,0.0522,20000,-0.5,True
4901,9422,10000,inviscid,8519,20000,inviscid,6809,45000,inviscid,1.2216,7.333,0.5377,2.9481,0.0094,0.02,0.02,1.2216,10000,-0.5,False,1.1634,7.1687,0.4967,2.8533,0.0088,0.02,0.02,1.1634,20000,-0.5,False,1.2855,6.5895,0.6595,2.8245,0.008,0.02,0.02,1.2855,45000,-0.5,False
4902,6217,10000,inviscid,4615,20000,viscous,3714,30000,inviscid,0.6971,7.1306,0.0619,2.4086,0.0084,0.02,0.02,0.6971,10000,-0.5,False,-0.0847,3.9028,-0.4366,0.769,0.044431,0.218037,0.218037,-0.0699,20000,-0.5,True,0.5567,6.9612,-0.0559,2.2358,0.008,0.02,0.02,0.5567,30000,-0.5,False
4903,2323,10000,inviscid,3322,20000,inviscid,4321,20000,viscous,0.258,7.4802,-0.3795,2.0849,0.0096,0.02,0.02,0.258,10000,-0.5,False,0.3839,7.4161,-0.2559,2.1866,0.0094,0.02,0.02,0.3839,20000,-0.5,False,-0.3178,3.2552,-0.5638,0.5481,0.051422,0.096453,0.096453,-0.6915,20000,-0.5,True
4904,0022,10000,inviscid,0020,10000,inviscid,0012,25000,viscous,0.0006,7.4442,-0.6183,1.8358,0.0094,0.02,0.02,0.0006,10000,-0.5,False,0.0006,7.3349,-0.6091,1.8089,0.009,0.02,0.02,0.0006,10000,-0.5,False,-0.131,6.0423,-0.4607,0.6422,0.02682,0.01,0.01,0.0,25000,-0.5,True
4905,1421,10000,inviscid,5417,25000,viscous,7414,30000,viscous,0.1372,7.3798,-0.4846,1.9474,0.0092,0.02,0.02,0.1372,10000,-0.5,False,-0.1876,4.2142,-0.4791,0.7355,0.059376,0.152627,0.152627,-0.223,25000,-0.5,True,-0.0735,5.3052,-0.4354,0.9103,0.074375,0.151367,0.151367,0.024,30000,-0.5,True
4906,3622,10000,inviscid,5716,20000,viscous,7711,25000,viscous,0.5027,7.4009,-0.1431,2.294,0.0094,0.02,0.02,0.5027,10000,-0.5,False,-0.2019,5.3286,-0.4089,0.8327,0.050857,0.182091,0.182091,-0.0836,20000,-0.5,True,0.155,5.2818,-0.3503,1.4176,0.050054,0.218309,0.218309,0.2911,25000,-0.5,True
4907,6220,10000,inviscid,7418,15000,inviscid,8814,35000,viscous,0.7124,7.2885,0.0632,2.4618,0.009,0.02,0.02,0.7124,10000,-0.5,False,0.9305,7.1495,0.2796,2.6312,0.0086,0.02,0.02,0.9305,15000,-0.5,False,-0.0476,5.3685,-0.3797,1.3401,0.065494,0.082548,0.082548,-0.08,35000,-0.5,True
4908,4723,10000,inviscid,4722,15000,inviscid,5620,30000,viscous,0.7744,7.423,0.1102,2.5528,0.0096,0.02,0.02,0.7744,10000,-0.5,False,0.7709,7.3687,0.1114,2.5362,0.0094,0.02,0.02,0.7709,15000,-0.5,False,-0.3488,5.4806,-0.4966,0.7223,0.066976,0.134046,0.134046,-0.2478,30000,-0.5,True
4909,1521,10000,inviscid,4418,15000,viscous,7313,25000,viscous,0.1498,7.3785,-0.4726,1.9589,0.0092,0.02,0.02,0.1498,10000,-0.5,False,-0.2116,3.3726,-0.4537,0.6258,0.056435,0.159817,0.159817,-0.3162,15000,-0.5,True,-0.1936,6.1627,-0.409,0.893,0.075723,0.09547,0.09547,-0.1696,25000,-0.5,True
4910,3524,10000,inviscid,5622,10000,inviscid,8719,20000,inviscid,0.455,7.5165,-0.1974,2.2778,0.0098,0.02,0.02,0.455,10000,-0.5,False,0.8327,7.3646,0.1699,2.5929,0.0094,0.02,0.02,0.8327,10000,-0.5,False,1.4776,7.1025,0.7972,3.1302,0.0088,0.02,0.02,1.4776,20000,-0.5,False
4911,6416,10000,viscous,7514,30000,viscous,7512,30000,viscous,-0.2136,4.8786,-0.3905,0.694,0.07112,0.167274,0.167274,-0.1472,10000,-0.5,True,0.006,4.8718,-0.415,0.9526,0.067624,0.160052,0.160052,0.0649,30000,-0.5,True,0.1124,4.4477,-0.4151,0.9959,0.061648,0.187552,0.187552,0.1631,30000,-0.5,True
4912,3523,10000,inviscid,3617,15000,viscous,3613,25000,viscous,0.4526,7.4621,-0.1952,2.262,0.0096,0.02,0.02,0.4526,10000,-0.5,False,-0.1623,3.2021,-0.1373,0.6318,0.050878,0.244334,0.244334,-0.1615,15000,-0.5,True,-0.0204,3.6158,-0.4667,0.7766,0.033684,0.230559,0.230559,-0.0254,25000,-0.5,True
4913,2620,10000,inviscid,3619,10000,inviscid,6612,30000,viscous,0.3323,7.3086,-0.2954,2.112,0.009,0.02,0.02,0.3323,10000,-0.5,False,0.4945,7.239,-0.1373,2.2463,0.0088,0.02,0.02,0.4945,10000,-0.5,False,0.1424,4.2212,-0.3595,1.0681,0.048362,0.217731,0.217731,0.184,30000,-0.5,True
4914,7223,10000,inviscid,6422,10000,inviscid,2818,20000,inviscid,0.8468,7.4399,0.1769,2.6246,0.0096,0.02,0.02,0.8468,10000,-0.5,False,0.8203,7.3746,0.1573,2.5838,0.0094,0.02,0.02,0.8203,10000,-0.5,False,0.4697,7.185,-0.1561,2.2098,0.0086,0.02,0.02,0.4697,20000,-0.5,False
4915,2322,10000,inviscid,4317,25000,viscous,6312,40000,viscous,0.2564,7.4253,-0.3765,2.07,0.0094,0.02,0.02,0.2564,10000,-0.5,False,-0.2252,3.9694,-0.487,0.6851,0.038545,0.091325,0.091325,-0.5782,25000,-0.5,True,0.3902,3.6069,-0.3778,0.5547,0.050012,0.674137,0.674137,0.4265,40000,-0.5,True
4916,4221,10000,inviscid,3415,10000,viscous,3611,20000,viscous,0.4795,7.3568,-0.1612,2.2612,0.0092,0.02,0.02,0.4795,10000,-0.5,False,-0.1093,3.139,-0.1517,0.5664,0.050371,0.18378,0.18378,-0.1924,10000,-0.5,True,0.0622,3.4968,-0.4325,0.8106,0.032405,0.308818,0.308818,0.1119,20000,-0.5,True
4917,5821,10000,inviscid,6620,30000,viscous,6420,25000,viscous,1.157,7.255,0.4836,2.8686,0.0092,0.02,0.02,1.157,10000,-0.5,False,-0.317,5.6318,-0.4384,0.7882,0.075199,0.116151,0.116151,-0.2266,30000,-0.5,True,-0.3199,5.1141,-0.4946,0.6979,0.079112,0.143584,0.143584,-0.2602,25000,-0.5,True
