config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,frontal_area_m2,T_static_N,Pshaft_ref_W,Q_ref_Nm,T_over_W_static,h_max_m,flight_time_s,hover_time_s,v_max_up_m_s,v_impact_m_s,rpm_impact,spin_stop_time_s
3976,True,True,4000.0,0.013177,3e-05,0.000672,0.6273,2.969014,0.007088,4.852612,39.842831,8.517928,2.104596,15.510271,-14.485454,684.442251,
3977,False,False,4000.0,0.021838,7e-05,0.002023,,,,,,,,,,,
3978,True,True,4000.0,0.006596,1.7e-05,0.001056,0.1585,1.347115,0.003216,2.449594,8.219788,4.530223,1.27058,5.049738,-7.040888,1329.47771,
3979,True,False,4000.0,0.008521,1.8e-05,0.001006,0.05988,0.152472,0.000364,0.716336,0.0,0.0,0.0,0.0,0.0,4000.0,
3980,True,True,4000.0,0.01637,3.8e-05,0.001382,0.1637,0.842785,0.002012,1.019356,0.00075,0.232643,0.0769,0.007275,-0.021616,3886.878035,
3981,True,False,4000.0,0.023703,9.5e-05,0.002149,0.07302,0.912319,0.002178,0.31403,0.0,0.0,0.0,0.0,0.0,4000.0,
3982,False,False,4000.0,0.011094,3.5e-05,0.001119,,,,,,,,,,,
3983,True,True,4000.0,0.014869,3.4e-05,0.000679,0.5103,2.785127,0.006649,3.498443,29.056543,7.437443,1.862465,11.548335,-14.156244,895.87492,
3984,True,True,4000.0,0.021825,5.3e-05,0.001144,0.2723,1.358844,0.003244,1.271836,1.326047,2.861573,0.874237,1.078745,-2.8221,2823.534622,
3985,True,True,4000.0,0.018422,3.9e-05,0.001068,0.3657,1.878254,0.004484,2.023586,11.360784,5.500431,1.524326,5.324953,-9.533223,1584.924343,
3986,True,False,4000.0,0.027693,6.6e-05,0.000704,0.01981,0.609888,0.001456,0.072919,0.0,0.0,0.0,0.0,0.0,4000.0,
3987,False,False,4000.0,0.019811,4.3e-05,0.001106,,,,,,,,,,,
3988,True,False,4000.0,0.015569,5.8e-05,0.001684,0.07081,0.479198,0.001144,0.463625,0.0,0.0,0.0,0.0,0.0,4000.0,
3989,True,False,4000.0,0.01905,5e-05,0.001847,0.104,0.827286,0.001975,0.556511,0.0,0.0,0.0,0.0,0.0,4000.0,
3990,True,False,4000.0,0.019132,5e-05,0.001514,0.04929,1.999728,0.004774,0.262626,0.0,0.0,0.0,0.0,0.0,4000.0,
3991,False,False,4000.0,0.011949,3.1e-05,0.001119,,,,,,,,,,,
3992,True,False,4000.0,0.020412,7.7e-05,0.002049,0.06257,1.342088,0.003204,0.312479,0.0,0.0,0.0,0.0,0.0,4000.0,
3993,True,True,4000.0,0.016756,5.2e-05,0.001533,0.3415,1.949044,0.004653,2.077565,15.55143,6.879104,2.055692,6.16261,-8.93108,1617.550677,
3994,False,False,4000.0,0.006922,1.7e-05,0.000666,,,,,,,,,,,
3995,True,True,4000.0,0.007138,1.4e-05,0.000629,0.2401,0.924466,0.002207,3.428705,27.245898,8.063589,2.288498,10.74026,-10.621788,1002.141024,
3996,True,False,4000.0,0.016758,4.6e-05,0.000704,0.06543,0.760265,0.001815,0.398013,0.0,0.0,0.0,0.0,0.0,4000.0,
3997,False,False,4000.0,0.007264,2.4e-05,0.001119,,,,,,,,,,,
3998,False,False,4000.0,0.019566,7.3e-05,0.002023,,,,,,,,,,,
3999,True,False,4000.0,0.011792,1.9e-05,0.000597,0.01729,0.484224,0.001156,0.149467,0.0,0.0,0.0,0.0,0.0,4000.0,
4000,True,False,4000.0,0.006592,1.3e-05,0.000968,0.05356,0.133622,0.000319,0.828288,0.0,0.0,0.0,0.0,0.0,4000.0,
4001,True,False,4000.0,0.040204,0.000127,0.002124,0.2042,1.412041,0.003371,0.517748,0.0,0.0,0.0,0.0,0.0,4000.0,
4002,True,True,4000.0,0.007292,1.7e-05,0.000647,0.3541,1.492047,0.003562,4.949779,34.891399,8.757472,2.397705,14.256016,-11.088958,732.452709,
4003,True,False,4000.0,0.011889,4e-05,0.001873,0.017,0.590619,0.00141,0.145761,0.0,0.0,0.0,0.0,0.0,4000.0,
4004,False,False,4000.0,0.009889,2.3e-05,0.00066,,,,,,,,,,,
4005,True,True,4000.0,0.00686,2.3e-05,0.000691,0.7939,5.583657,0.01333,11.797649,34.78606,7.656463,1.751144,20.333888,-10.993933,343.906966,
4006,False,False,4000.0,0.016131,5.2e-05,0.001552,,,,,,,,,,,
4007,False,False,4000.0,0.011762,3.3e-05,0.001106,,,,,,,,,,,
4008,True,True,4000.0,0.006671,2.2e-05,0.001081,0.3063,1.117569,0.002668,4.680767,39.793252,12.244279,3.986034,12.988816,-8.005371,874.676815,
4009,True,True,4000.0,0.0085,1.6e-05,0.00061,0.1692,0.771575,0.001842,2.029175,10.531817,5.341578,1.489221,5.12043,-8.897909,1590.935819,
4010,True,False,4000.0,0.016235,2.9e-05,0.000629,0.08007,0.857026,0.002046,0.502751,0.0,0.0,0.0,0.0,0.0,4000.0,
4011,True,True,4000.0,0.01325,5.8e-05,0.001703,0.3212,2.144661,0.00512,2.471025,21.438393,8.458037,2.69697,7.68679,-8.216108,1433.221538,
4012,True,True,4000.0,0.011572,1.9e-05,0.000591,0.2299,1.146891,0.002738,2.025114,8.080335,4.519324,1.207165,4.527738,-8.762016,1553.355222,
4013,True,False,4000.0,0.016976,8.3e-05,0.002174,0.04302,2.091044,0.004992,0.258327,0.0,0.0,0.0,0.0,0.0,4000.0,
4014,True,True,4000.0,0.014999,4.2e-05,0.001747,0.1747,1.069398,0.002553,1.187301,0.455245,1.96383,0.616361,0.534469,-1.450204,3112.018329,
4015,True,True,4000.0,0.015544,4.8e-05,0.001219,0.2787,1.676773,0.004003,1.827716,11.156191,5.970534,1.75428,4.815671,-8.423639,1822.622959,
4016,False,False,4000.0,0.021619,7.4e-05,0.001998,,,,,,,,,,,
4017,True,False,4000.0,0.019923,5.9e-05,0.001156,0.14,0.850324,0.00203,0.716332,0.0,0.0,0.0,0.0,0.0,4000.0,
4018,True,True,4000.0,0.007654,2e-05,0.001031,0.3152,1.702743,0.004065,4.197901,23.851228,7.648949,2.196359,10.830312,-8.83691,863.137897,
4019,True,False,4000.0,0.0124,4.4e-05,0.001533,0.02333,0.198968,0.000475,0.191785,0.0,0.0,0.0,0.0,0.0,4000.0,
4020,True,False,4000.0,0.017029,7.6e-05,0.002199,0.0,1.83846,0.004389,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4021,True,True,4000.0,0.012208,3.9e-05,0.001847,0.1883,0.676071,0.001614,1.572259,11.770275,7.734632,2.595427,4.029732,-6.110736,2278.827292,
4022,True,True,4000.0,0.014613,5e-05,0.001194,0.6257,2.788478,0.006657,4.364871,48.045453,11.425656,3.414345,15.245814,-11.350361,862.463167,
4023,True,True,4000.0,0.01175,5.2e-05,0.001646,0.2369,1.115894,0.002664,2.055191,23.546222,10.344706,3.557612,6.795062,-7.381863,1773.442343,
4024,True,False,4000.0,0.010504,1.9e-05,0.000616,0.02942,0.490088,0.00117,0.285521,0.0,0.0,0.0,0.0,0.0,4000.0,
4025,True,False,4000.0,0.015656,3.3e-05,0.000654,0.04674,0.183469,0.000438,0.304333,0.0,0.0,0.0,0.0,0.0,4000.0,
4026,True,True,4000.0,0.006412,1.6e-05,0.00098,0.2157,0.712513,0.001701,3.429164,29.60739,10.164727,3.292082,10.203337,-7.983809,1105.72901,
4027,True,True,4000.0,0.011273,3e-05,0.001081,0.3953,1.792802,0.00428,3.574376,30.744413,8.905627,2.616678,11.419925,-10.253693,994.483863,
4028,True,False,4000.0,0.004384,1e-05,0.000597,0.01864,0.64256,0.001534,0.433398,0.0,0.0,0.0,0.0,0.0,4000.0,
4029,True,True,4000.0,0.012774,3.4e-05,0.00142,0.556,3.023888,0.007219,4.436913,26.681772,7.788378,2.171384,11.880732,-9.797017,806.227337,
4030,True,True,4000.0,0.009112,1.7e-05,0.000629,0.1679,0.794195,0.001896,1.878321,8.812353,5.055356,1.426302,4.429914,-8.284957,1731.807334,
4031,True,True,4000.0,0.020682,4.9e-05,0.001477,0.2352,0.824354,0.001968,1.159263,0.656847,2.533204,0.799291,0.595826,-1.637983,3220.345645,
4032,True,True,4000.0,0.013942,3.3e-05,0.001364,0.313,1.308997,0.003125,2.288505,19.097836,7.575063,2.301605,7.183747,-9.131515,1488.370201,
4033,True,True,4000.0,0.006078,1.4e-05,0.001043,0.2196,1.209304,0.002887,3.682977,17.216115,6.604119,1.929417,8.681958,-7.69795,965.929502,
4034,True,False,4000.0,0.010899,3.2e-05,0.001382,0.02553,0.201062,0.00048,0.238783,0.0,0.0,0.0,0.0,0.0,4000.0,
4035,True,False,4000.0,0.013192,3.3e-05,0.001031,0.03395,0.580985,0.001387,0.262332,0.0,0.0,0.0,0.0,0.0,4000.0,
4036,False,False,4000.0,0.005861,1.5e-05,0.000666,,,,,,,,,,,
4037,True,False,4000.0,0.01893,5.5e-05,0.001609,0.02381,2.029469,0.004845,0.128219,0.0,0.0,0.0,0.0,0.0,4000.0,
4038,True,False,4000.0,0.006898,1.5e-05,0.000616,0.0132,0.503493,0.001202,0.195074,0.0,0.0,0.0,0.0,0.0,4000.0,
4039,True,True,4000.0,0.016774,6.6e-05,0.001703,0.4701,3.451982,0.008241,2.856915,22.669204,7.792612,2.302658,8.868135,-9.559467,1202.506904,
4040,True,False,4000.0,0.006504,2.2e-05,0.001156,0.05372,1.653734,0.003948,0.842006,0.0,0.0,0.0,0.0,0.0,4000.0,
4041,True,True,4000.0,0.009865,1.6e-05,0.000597,0.1968,0.645911,0.001542,2.033532,15.647154,6.637536,1.894856,6.206523,-10.20894,1608.593948,
4042,True,True,4000.0,0.006574,1.5e-05,0.001043,0.2488,1.277581,0.00305,3.857754,19.283282,6.955831,2.020559,9.377481,-8.056201,928.595593,
4043,True,True,4000.0,0.009062,1.6e-05,0.00098,0.2233,1.034212,0.002469,2.511756,13.198848,5.741691,1.619943,6.474991,-8.709018,1303.282745,
4044,True,True,4000.0,0.019807,4.4e-05,0.000654,0.2683,1.546501,0.003692,1.380829,1.818907,2.91959,0.862717,1.464579,-3.711124,2516.095769,
4045,True,False,4000.0,0.010541,2.5e-05,0.00098,0.04894,0.130271,0.000311,0.473287,0.0,0.0,0.0,0.0,0.0,4000.0,
4046,True,True,4000.0,0.010407,1.6e-05,0.000591,0.4939,2.932153,0.007,4.837836,18.721815,5.342881,1.150637,10.656798,-12.698795,611.805911,
4047,True,False,4000.0,0.015924,6.7e-05,0.002124,0.0,1.272973,0.003039,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4048,True,True,4000.0,0.009968,2.8e-05,0.001401,0.1811,0.765711,0.001828,1.851976,13.416277,7.252851,2.336895,5.074633,-7.021017,1890.590562,
4049,True,False,4000.0,0.014809,3.3e-05,0.001364,0.05335,0.326307,0.000779,0.367234,0.0,0.0,0.0,0.0,0.0,4000.0,
4050,True,True,4000.0,0.016962,6.2e-05,0.001665,0.2036,1.193386,0.002849,1.223609,1.310095,3.111239,0.971288,0.978779,-2.552161,2987.020448,
4051,True,True,4000.0,0.005471,1e-05,0.000603,0.07218,0.608631,0.001453,1.344782,0.463013,1.530839,0.457463,0.70828,-1.820641,2609.429004,
4052,True,True,4000.0,0.012725,3.6e-05,0.001156,0.4122,1.691433,0.004038,3.301928,34.602563,9.8885,3.004519,11.494897,-10.390517,1086.801111,
4053,True,True,4000.0,0.016673,6.8e-05,0.002074,0.516,2.170631,0.005182,3.154736,40.046408,12.621188,4.235156,11.044552,-8.692155,1211.266714,
4054,True,True,4000.0,0.009798,2.3e-05,0.001018,0.1351,1.012849,0.002418,1.405571,1.362193,2.487509,0.739193,1.296851,-3.169857,2463.872502,
4055,True,True,4000.0,0.022809,5.7e-05,0.001144,0.2553,0.88174,0.002105,1.140997,0.54744,2.437491,0.773161,0.51449,-1.434536,3293.930977,
4056,False,False,4000.0,0.011291,2.9e-05,0.001106,,,,,,,,,,,
4057,True,False,4000.0,0.005613,1.8e-05,0.001056,0.0,0.969705,0.002315,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4058,True,False,4000.0,0.00764,1.7e-05,0.001018,0.0,0.554177,0.001323,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4059,True,True,4000.0,0.009705,1.9e-05,0.000629,0.1425,0.531139,0.001268,1.496792,5.503307,4.739556,1.408416,2.810682,-6.227326,2285.955664,
4060,True,False,4000.0,0.008541,2.5e-05,0.001056,0.05099,0.769062,0.001836,0.608595,0.0,0.0,0.0,0.0,0.0,4000.0,
4061,True,True,4000.0,0.006858,1.7e-05,0.00098,0.12,0.563392,0.001345,1.783653,9.353539,5.862388,1.820374,4.215983,-6.631814,1925.762648,
4062,True,False,4000.0,0.008182,2.2e-05,0.001364,0.04305,0.481292,0.001149,0.536325,0.0,0.0,0.0,0.0,0.0,4000.0,
4063,True,True,4000.0,0.013626,3.6e-05,0.001382,0.263,1.036307,0.002474,1.967571,17.383075,7.810476,2.451368,6.13214,-8.461276,1754.243963,
4064,True,True,4000.0,0.007244,1.8e-05,0.001056,0.0854,0.166295,0.000397,1.20167,3.652785,5.698617,1.864656,1.520199,-3.51327,3093.080588,
4065,True,True,4000.0,0.011827,3.6e-05,0.001477,0.3955,2.19702,0.005245,3.408857,24.43682,8.14671,2.434493,9.875854,-8.915063,1048.0863,
4066,True,True,4000.0,0.008004,2.4e-05,0.001156,0.2994,1.18082,0.002819,3.813216,32.563106,10.43076,3.326002,11.285625,-8.339995,1006.680057,
4067,False,False,4000.0,0.012721,5e-05,0.001998,,,,,,,,,,,
4068,True,True,4000.0,0.009241,2.5e-05,0.001364,0.2644,0.979758,0.002339,2.916495,26.506741,9.720077,3.180526,9.001548,-7.920227,1266.945277,
4069,True,True,4000.0,0.014196,4.1e-05,0.001514,0.2727,3.512301,0.008385,1.958112,3.47407,3.012143,0.814636,2.89839,-5.75771,1615.234319,
4070,True,False,4000.0,0.02012,4e-05,0.001006,0.0677,0.501817,0.001198,0.34299,0.0,0.0,0.0,0.0,0.0,4000.0,
4071,True,True,4000.0,0.011905,2.9e-05,0.001068,0.159,0.712513,0.001701,1.361478,2.923505,3.865321,1.174438,1.796979,-4.27356,2586.550818,
4072,True,False,4000.0,0.015086,3.6e-05,0.000672,0.0,0.902265,0.002154,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4073,True,True,4000.0,0.012541,2.9e-05,0.000672,0.1762,1.037144,0.002476,1.432232,2.543241,3.314472,0.973868,1.820956,-4.424127,2400.740543,
4074,True,True,4000.0,0.007313,1.7e-05,0.001018,0.1717,0.525274,0.001254,2.393452,22.760498,9.216056,3.03099,7.578477,-7.807328,1506.300342,
4075,True,True,4000.0,0.011105,2e-05,0.00098,0.1188,0.618265,0.001476,1.090522,0.038643,0.792236,0.255261,0.110962,-0.318731,3517.410215,
4076,True,True,4000.0,0.013281,3.7e-05,0.001514,0.4755,2.434944,0.005813,3.649528,26.282349,8.216233,2.414119,10.656568,-9.430589,976.962412,
4077,False,False,4000.0,0.007771,1.7e-05,0.00066,,,,,,,,,,,
4078,True,False,4000.0,0.009409,2.8e-05,0.001439,0.0,4.498761,0.01074,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4079,True,False,4000.0,0.026455,5.9e-05,0.001439,0.1822,0.512289,0.001223,0.702055,0.0,0.0,0.0,0.0,0.0,4000.0,
4080,True,False,4000.0,0.01335,3.1e-05,0.001043,0.07821,0.965516,0.002305,0.597203,0.0,0.0,0.0,0.0,0.0,4000.0,
4081,True,False,4000.0,0.014179,2.7e-05,0.00098,0.05482,0.782885,0.001869,0.39412,0.0,0.0,0.0,0.0,0.0,4000.0,
4082,True,True,4000.0,0.017223,4.2e-05,0.001772,0.4772,3.196047,0.00763,2.824442,14.556117,5.776718,1.581606,7.277386,-9.222265,1150.053435,
4083,True,False,4000.0,0.02925,7.6e-05,0.001144,0.1002,0.994419,0.002374,0.349193,0.0,0.0,0.0,0.0,0.0,4000.0,
4084,True,False,4000.0,0.007949,2.6e-05,0.001458,0.07302,0.766967,0.001831,0.936431,0.0,0.0,0.0,0.0,0.0,4000.0,
4085,False,False,4000.0,0.010964,2.8e-05,0.000666,,,,,,,,,,,
4086,True,False,4000.0,0.015823,4.6e-05,0.001514,0.09341,0.356466,0.000851,0.601759,0.0,0.0,0.0,0.0,0.0,4000.0,
4087,False,False,4000.0,0.027529,8.1e-05,0.002023,,,,,,,,,,,
4088,True,True,4000.0,0.009483,2.9e-05,0.000685,0.2466,2.195345,0.005241,2.650786,13.757929,5.473228,1.434552,6.920577,-10.195817,1182.477554,
4089,True,False,4000.0,0.012031,3.7e-05,0.001219,0.03119,1.42377,0.003399,0.264271,0.0,0.0,0.0,0.0,0.0,4000.0,
4090,True,True,4000.0,0.013041,6.5e-05,0.002174,0.2146,1.067304,0.002548,1.677462,15.274172,8.99921,3.124934,4.714166,-6.141705,2164.925776,
4091,True,False,4000.0,0.0171,3.1e-05,0.00098,0.1047,0.574283,0.001371,0.624149,0.0,0.0,0.0,0.0,0.0,4000.0,
4092,True,True,4000.0,0.008237,2.2e-05,0.000698,0.2304,1.479481,0.003532,2.851427,18.722003,6.586239,1.814239,8.274643,-10.243481,1146.212963,
4093,True,True,4000.0,0.021007,7.1e-05,0.002049,0.6348,3.152484,0.007526,3.080348,31.456916,9.603779,2.950076,10.560697,-9.908138,1160.341592,
4094,True,False,4000.0,0.014654,6.4e-05,0.001665,0.079,0.41846,0.000999,0.54956,0.0,0.0,0.0,0.0,0.0,4000.0,
4095,False,False,4000.0,0.013683,4.5e-05,0.001552,,,,,,,,,,,
4096,True,True,4000.0,0.012444,4.3e-05,0.001898,0.2025,1.093274,0.00261,1.6588,9.149337,6.20108,1.977306,3.863954,-6.187721,2106.398761,
4097,True,False,4000.0,0.015251,6e-05,0.001646,0.1334,0.614496,0.001467,0.891611,0.0,0.0,0.0,0.0,0.0,4000.0,
4098,True,False,4000.0,0.012092,4.2e-05,0.001628,0.05294,0.421392,0.001006,0.446281,0.0,0.0,0.0,0.0,0.0,4000.0,
4099,True,True,4000.0,0.013806,4.4e-05,0.001194,0.1783,1.26669,0.003024,1.316515,1.53922,2.916142,0.88604,1.238842,-3.122719,2696.080872,
4100,True,True,4000.0,0.020818,4.8e-05,0.00142,0.217,0.715445,0.001708,1.062577,0.054485,1.120408,0.364741,0.11027,-0.32067,3654.500184,
4101,True,True,4000.0,0.011764,4.2e-05,0.00159,0.1483,0.882159,0.002106,1.285055,2.034196,3.557578,1.11063,1.349081,-3.276852,2801.287825,
4102,True,False,4000.0,0.009364,2.2e-05,0.00098,0.0353,0.315835,0.000754,0.384285,0.0,0.0,0.0,0.0,0.0,4000.0,
4103,True,True,4000.0,0.017204,5.4e-05,0.001181,0.5159,2.637262,0.006296,3.056765,33.646751,9.254137,2.68818,11.237636,-11.781916,1121.23316,
4104,True,True,4000.0,0.013276,4e-05,0.001169,0.2379,0.883835,0.00211,1.826661,19.579682,8.695231,2.772603,6.108118,-8.765252,1907.177781,
4105,True,True,4000.0,0.012795,2.7e-05,0.000993,0.2527,1.004891,0.002399,2.013316,14.985948,6.691012,1.965974,5.973088,-9.323323,1651.331968,
4106,True,True,4000.0,0.018564,4.8e-05,0.001533,0.2815,0.973894,0.002325,1.545715,10.591928,6.733664,2.090921,3.950426,-7.405172,2246.262119,
4107,True,True,4000.0,0.00827,1.6e-05,0.001006,0.373,1.634047,0.003901,4.597861,24.004506,7.284494,2.00658,11.483327,-9.406065,776.549897,
4108,True,True,4000.0,0.011221,2.7e-05,0.000672,0.3436,1.216844,0.002905,3.121314,40.153494,10.126959,2.958627,12.375548,-12.67085,1103.954849,
4109,False,False,4000.0,0.014444,3.5e-05,0.001106,,,,,,,,,,,
4110,False,False,4000.0,0.008175,2.5e-05,0.001119,,,,,,,,,,,
4111,True,False,4000.0,0.010609,2.8e-05,0.001068,0.07205,0.811788,0.001938,0.692274,0.0,0.0,0.0,0.0,0.0,4000.0,
4112,True,True,4000.0,0.004455,1.1e-05,0.00098,0.1045,0.703298,0.001679,2.391132,8.454272,4.924403,1.471566,4.929264,-6.165702,1417.342507,
4113,True,False,4000.0,0.022152,7.2e-05,0.001973,0.0,1.153593,0.002754,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4114,True,False,4000.0,0.01674,8.8e-05,0.002224,0.0,4.004902,0.009561,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4115,True,True,4000.0,0.004883,1.4e-05,0.000654,0.06883,0.347251,0.000829,1.436814,4.547203,4.655804,1.445709,2.387542,-4.977948,2440.059368,
4116,True,False,4000.0,0.01327,4.5e-05,0.001533,0.09747,0.90436,0.002159,0.748763,0.0,0.0,0.0,0.0,0.0,4000.0,
4117,True,True,4000.0,0.005907,1.4e-05,0.000629,0.55,3.395433,0.008106,9.491643,26.207865,6.473804,1.44823,16.333317,-10.600181,389.778222,
4118,True,True,4000.0,0.015343,7e-05,0.002174,0.1961,0.493439,0.001178,1.302874,11.979711,9.95374,3.506242,3.068564,-5.161609,2854.967439,
4119,True,True,4000.0,0.006429,2.2e-05,0.001144,0.1786,1.768507,0.004222,2.831631,10.574747,5.117107,1.46081,6.128808,-7.150908,1180.861726,
4120,True,True,4000.0,0.018503,8.6e-05,0.002174,0.4337,2.45128,0.005852,2.389284,27.318929,10.145595,3.353636,8.274004,-8.491619,1511.237214,
4121,True,False,4000.0,0.014617,4.2e-05,0.001514,0.0712,0.646749,0.001544,0.49655,0.0,0.0,0.0,0.0,0.0,4000.0,
4122,True,False,4000.0,0.010908,3.1e-05,0.000698,0.01767,1.034631,0.00247,0.165128,0.0,0.0,0.0,0.0,0.0,4000.0,
4123,True,True,4000.0,0.011085,2.8e-05,0.000685,0.2678,1.018295,0.002431,2.462668,30.492188,9.242356,2.746476,9.538119,-11.738322,1374.180333,
4124,True,False,4000.0,0.011826,3.2e-05,0.001093,0.0271,0.861634,0.002057,0.233591,0.0,0.0,0.0,0.0,0.0,4000.0,
4125,True,False,4000.0,0.018586,3.7e-05,0.000641,0.01819,1.171186,0.002796,0.099768,0.0,0.0,0.0,0.0,0.0,4000.0,
4126,True,True,4000.0,0.017533,6.2e-05,0.001722,0.1809,1.712377,0.004088,1.051766,0.009017,0.499042,0.162459,0.040914,-0.11969,3710.125999,
4127,True,False,4000.0,0.016211,4e-05,0.000672,0.1286,1.47236,0.003515,0.80867,0.0,0.0,0.0,0.0,0.0,4000.0,
4128,False,False,4000.0,0.0194,4.4e-05,0.001106,,,,,,,,,,,
4129,True,False,4000.0,0.014749,4.8e-05,0.001194,0.06936,1.193805,0.00285,0.479391,0.0,0.0,0.0,0.0,0.0,4000.0,
4130,True,False,4000.0,0.010255,3e-05,0.001181,0.0,1.679286,0.004009,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4131,True,False,4000.0,0.012346,4.5e-05,0.001194,0.08334,0.672301,0.001605,0.688103,0.0,0.0,0.0,0.0,0.0,4000.0,
4132,True,True,4000.0,0.013949,6.2e-05,0.002124,0.2797,1.130136,0.002698,2.044062,26.221113,11.662973,4.147267,6.863308,-7.020482,1815.045801,
4133,True,True,4000.0,0.012799,5.5e-05,0.001684,0.2987,2.26823,0.005415,2.379066,17.367285,7.397126,2.296937,6.899567,-8.024733,1459.202069,
4134,True,False,4000.0,0.030166,9.9e-05,0.002099,0.166,1.941085,0.004634,0.560948,0.0,0.0,0.0,0.0,0.0,4000.0,
4135,True,True,4000.0,0.015165,4.2e-05,0.001093,0.3574,1.882442,0.004494,2.402358,20.676239,7.38812,2.121464,7.856035,-10.593132,1376.500714,
4136,True,True,4000.0,0.009613,3.3e-05,0.001514,0.2792,1.407852,0.003361,2.960767,23.797413,9.02604,2.923292,8.679426,-7.699185,1241.400796,
4137,True,True,4000.0,0.031075,7.8e-05,0.001898,0.4309,1.932289,0.004613,1.413503,4.253296,4.420413,1.328338,2.297152,-5.381109,2457.638699,
4138,True,True,4000.0,0.011944,3.1e-05,0.001364,0.3069,1.458956,0.003483,2.619222,19.791917,7.523817,2.273474,7.865476,-8.835685,1314.740205,
4139,True,False,4000.0,0.016324,4.5e-05,0.001797,0.02623,0.138649,0.000331,0.1638,0.0,0.0,0.0,0.0,0.0,4000.0,
4140,True,True,4000.0,0.014355,6e-05,0.001665,0.5614,3.515233,0.008392,3.986527,33.520736,9.770819,2.968763,12.158574,-9.419419,937.464679,
4141,True,True,4000.0,0.019715,5e-05,0.001081,0.7911,6.320884,0.01509,4.090363,21.698364,6.063252,1.417121,10.726428,-12.963995,744.943687,
4142,True,True,4000.0,0.010534,3.5e-05,0.001156,0.2117,1.197575,0.002859,2.048515,15.533077,7.150055,2.208281,6.009087,-8.248811,1670.401003,
4143,True,False,4000.0,0.014719,4.9e-05,0.001847,0.105,0.423487,0.001011,0.727196,0.0,0.0,0.0,0.0,0.0,4000.0,
4144,True,True,4000.0,0.006815,1.6e-05,0.001043,0.2861,1.325333,0.003164,4.27937,22.700635,7.597294,2.219577,10.561946,-8.296481,859.751393,
4145,True,True,4000.0,0.008574,2e-05,0.000968,0.1439,1.022903,0.002442,1.71074,4.22504,3.702143,1.063053,2.836356,-5.729104,1932.774939,
4146,True,True,4000.0,0.014632,5.1e-05,0.001207,0.3061,1.895009,0.004524,2.132508,17.984514,7.332747,2.191255,6.741138,-9.53973,1575.358237,
4147,True,False,4000.0,0.00883,2.8e-05,0.001364,0.0,0.561717,0.001341,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
4148,True,False,4000.0,0.012734,2.3e-05,0.00061,0.05581,0.395841,0.000945,0.446762,0.0,0.0,0.0,0.0,0.0,4000.0,
4149,True,True,4000.0,0.006747,1.9e-05,0.001056,0.2289,0.998189,0.002383,3.458368,25.661822,9.049913,2.87059,9.77322,-7.93319,1078.263277,
4150,True,True,4000.0,0.010495,2.3e-05,0.001043,0.1335,0.675652,0.001613,1.296636,1.275827,2.724596,0.832389,1.096481,-2.788242,2753.255975,
4151,True,False,4000.0,0.015723,5.8e-05,0.001948,0.08769,0.575121,0.001373,0.568527,0.0,0.0,0.0,0.0,0.0,4000.0,
4152,False,False,4000.0,0.007896,1.8e-05,0.000666,,,,,,,,,,,
4153,True,False,4000.0,0.013408,3.5e-05,0.000685,0.05726,1.61813,0.003863,0.435326,0.0,0.0,0.0,0.0,0.0,4000.0,
4154,False,False,4000.0,0.011186,2.9e-05,0.001106,,,,,,,,,,,
4155,True,False,4000.0,0.01249,5.4e-05,0.001646,0.1008,0.622035,0.001485,0.822648,0.0,0.0,0.0,0.0,0.0,4000.0,
4156,True,True,4000.0,0.012802,2.8e-05,0.001043,0.1882,0.573027,0.001368,1.49851,8.899671,6.276009,1.938333,3.512608,-6.954073,2321.674782,
4157,True,False,4000.0,0.024552,9.1e-05,0.002099,0.1616,1.182495,0.002823,0.670941,0.0,0.0,0.0,0.0,0.0,4000.0,
4158,True,True,4000.0,0.010241,3.2e-05,0.001093,0.2723,1.588389,0.003792,2.710381,21.367936,7.718336,2.319366,8.343493,-9.212757,1269.514019,
4159,True,False,4000.0,0.010913,2.6e-05,0.001031,0.08721,0.513546,0.001226,0.814601,0.0,0.0,0.0,0.0,0.0,4000.0,
4160,True,False,4000.0,0.012887,3.5e-05,0.001382,0.1077,0.499304,0.001192,0.851894,0.0,0.0,0.0,0.0,0.0,4000.0,
4161,True,True,4000.0,0.019373,6.6e-05,0.001646,0.2904,0.939965,0.002244,1.528,15.96138,8.845313,2.894293,4.650105,-7.786858,2323.745905,
4162,False,False,4000.0,0.005948,1.4e-05,0.00066,,,,,,,,,,,
4163,True,False,4000.0,0.009189,2e-05,0.00098,0.02698,0.611144,0.001459,0.299298,0.0,0.0,0.0,0.0,0.0,4000.0,
