config_id,m_hub_kg,m_blades_kg,m_outer_ring_kg,m_total_kg
533,0.00063333,0.0090612,0.00409983,0.01379436
534,0.00063333,0.00213949,0.00321256,0.00598538
535,0.00063333,0.00396883,0.00586292,0.01046508
536,0.00063333,0.00640836,0.00536956,0.01241125
537,0.00063333,0.01119037,0.00881158,0.02063528
538,0.00063333,0.00203307,0.00169807,0.00436447
539,0.00063333,0.01758704,0.00477294,0.02299331
540,0.00063333,0.0118774,0.00298309,0.01549382
541,0.00063333,0.02526191,0.0063448,0.03224004
542,0.00063333,0.01563299,0.01415055,0.03041687
543,0.00063333,0.00916894,0.00454347,0.01434574
544,0.00063333,0.00235098,0.0022029,0.00518721
545,0.00063333,0.01488344,0.00409983,0.0196166
546,0.00063333,0.00717148,0.00979065,0.01759546
547,0.00063333,0.00354676,0.00152979,0.00570988
548,0.00063333,0.00435605,0.00642511,0.01141449
549,0.00063333,0.00451744,0.00307488,0.00822565
550,0.00063333,0.00196907,0.00244766,0.00505006
551,0.00063333,0.01046986,0.00348792,0.01459111
552,0.00063333,0.00593576,0.00396215,0.01053124
553,0.00063333,0.00772216,0.0036256,0.01198109
554,0.00063333,0.00264903,0.00358735,0.00686971
555,0.00063333,0.00741625,0.00805434,0.01610392
556,0.00063333,0.00517485,0.00780192,0.0136101
557,0.00063333,0.01277559,0.0050942,0.01850312
558,0.00063333,0.00543801,0.00596618,0.01203752
559,0.00063333,0.00283932,0.00933171,0.01280436
560,0.00063333,0.01360723,0.00483413,0.01907469
561,0.00063333,0.00995787,0.00611915,0.01671035
562,0.00063333,0.00763983,0.00241707,0.01069023
563,0.00063333,0.01181302,0.00688405,0.0193304
564,0.00063333,0.01346871,0.00176691,0.01586895
565,0.00063333,0.0104406,0.00232528,0.01339921
566,0.00063333,0.00902824,0.00495652,0.01461809
567,0.00063333,0.00731638,0.00681521,0.01476492
568,0.00063333,0.0085228,0.00839854,0.01755467
569,0.00063333,0.0110165,0.00137681,0.01302664
570,0.00063333,0.00708817,0.00178985,0.00951135
571,0.00063333,0.00992344,0.00826086,0.01881763
572,0.00063333,0.00660646,0.00321256,0.01045235
573,0.00063333,0.0111673,0.00158333,0.01338396
574,0.00063333,0.00547681,0.00611915,0.01222929
575,0.00063333,0.00441844,0.00174396,0.00679573
576,0.00063333,0.01040565,0.00168659,0.01272557
577,0.00063333,0.00434369,0.00111675,0.00609377
578,0.00063333,0.01006229,0.00298309,0.01367871
579,0.00063333,0.00362532,0.0065169,0.01077555
580,0.00063333,0.00614082,0.00344202,0.01021617
581,0.00063333,0.00396658,0.00917873,0.01377864
582,0.00063333,0.00727888,0.00279186,0.01070407
583,0.00063333,0.00861848,0.00118559,0.0104374
584,0.00063333,0.01240598,0.00286835,0.01590766
585,0.00063333,0.0090063,0.00151449,0.01115412
586,0.00063333,0.0120974,0.00342673,0.01615746
587,0.00063333,0.00643348,0.00596618,0.01303299
588,0.00063333,0.00309495,0.00559903,0.00932731
589,0.00063333,0.00336817,0.00419927,0.00820077
590,0.00063333,0.00341858,0.00650543,0.01055734
591,0.00063333,0.0024947,0.00562197,0.00875
592,0.00063333,0.0038384,0.00252415,0.00699588
593,0.00063333,0.00457232,0.00489915,0.0101048
594,0.00063333,0.00863102,0.00406924,0.01333359
595,0.00063333,0.00183899,0.00447463,0.00694695
596,0.00063333,0.00594807,0.0057826,0.012364
597,0.00063333,0.02291934,0.00764129,0.03119396
598,0.00063333,0.00569637,0.00554166,0.01187136
599,0.00063333,0.00343107,0.00369444,0.00775884
600,0.00063333,0.00452075,0.00139593,0.00655001
601,0.00063333,0.00281932,0.00241707,0.00586972
602,0.00063333,0.00568976,0.00881158,0.01513467
603,0.00063333,0.00707395,0.00248591,0.01019319
604,0.00063333,0.01135749,0.00397745,0.01596827
605,0.00063333,0.00862818,0.00339613,0.01265764
606,0.00063333,0.01245925,0.01101448,0.02410706
607,0.00063333,0.00764445,0.00348792,0.0117657
608,0.00063333,0.00424701,0.00681521,0.01169555
609,0.00063333,0.00890438,0.00348792,0.01302563
610,0.00063333,0.01234171,0.0057826,0.01875764
611,0.00063333,0.00288949,0.00373268,0.0072555
612,0.00063333,0.02137709,0.00417632,0.02618674
613,0.00063333,0.00271027,0.00991303,0.01325663
614,0.00063333,0.00354164,0.00559903,0.009774
615,0.00063333,0.01773784,0.00481883,0.02319
616,0.00063333,0.01096302,0.00184722,0.01344357
617,0.00063333,0.00587059,0.00610386,0.01260778
618,0.00063333,0.01503059,0.00391626,0.01958018
619,0.00063333,0.00315583,0.00516304,0.0089522
620,0.00063333,0.01791695,0.00949999,0.02805027
621,0.00063333,0.0159322,0.00176691,0.01833244
622,0.00063333,0.00512046,0.00587439,0.01162818
623,0.00063333,0.00580518,0.00369444,0.01013295
624,0.00063333,0.01580827,0.00321256,0.01965416
625,0.00063333,0.0182903,0.00642511,0.02534874
626,0.00063333,0.00524107,0.00312077,0.00899517
627,0.00063333,0.00376986,0.00122383,0.00562702
628,0.00063333,0.0188322,0.00151067,0.0209762
629,0.00063333,0.00346548,0.00283011,0.00692892
630,0.00063333,0.00717545,0.00624154,0.01405032
631,0.00063333,0.00157672,0.0050942,0.00730425
632,0.00063333,0.00276198,0.00536956,0.00876487
633,0.00063333,0.00946059,0.00284541,0.01293933
634,0.00063333,0.00219707,0.00244766,0.00527806
635,0.00063333,0.00311006,0.00227174,0.00601513
636,0.00063333,0.0036045,0.00232528,0.00656311
637,0.00063333,0.01142924,0.00139976,0.01346233
638,0.00063333,0.01517946,0.00546135,0.02127414
639,0.00063333,0.01163616,0.00505978,0.01732927
640,0.00063333,0.00669531,0.0014686,0.00879724
641,0.00063333,0.00708375,0.00733151,0.01504859
642,0.00063333,0.0093295,0.0072512,0.01721403
643,0.00063333,0.00336234,0.00298309,0.00697876
644,0.00063333,0.01482328,0.00605796,0.02151457
645,0.00063333,0.0139231,0.00139593,0.01595236
646,0.00063333,0.00387045,0.0028913,0.00739508
647,0.00063333,0.0095221,0.00271537,0.0128708
648,0.00063333,0.00947075,0.00211493,0.01221901
649,0.00063333,0.0043653,0.00200785,0.00700648
650,0.00063333,0.00457186,0.00422222,0.00942741
651,0.00063333,0.01676358,0.00471175,0.02210866
652,0.00063333,0.01168862,0.00538103,0.01770298
653,0.00063333,0.0022188,0.00586292,0.00871505
654,0.00063333,0.00780594,0.00182045,0.01025972
655,0.00063333,0.00265607,0.00116646,0.00445586
656,0.00063333,0.00876228,0.00963767,0.01903328
657,0.00063333,0.01356454,0.00502536,0.01922323
658,0.00063333,0.01155438,0.00165217,0.01383988
659,0.00063333,0.00526598,0.00298309,0.0088824
660,0.00063333,0.0180757,0.0029066,0.02161563
661,0.00063333,0.00253964,0.00171336,0.00488633
662,0.00063333,0.00688217,0.00118559,0.00870109
663,0.00063333,0.00452719,0.00232528,0.0074858
664,0.00063333,0.0071528,0.0025471,0.01033323
665,0.00063333,0.01203814,0.00302898,0.01570045
666,0.00063333,0.00609474,0.00223349,0.00896156
667,0.00063333,0.00577186,0.00114734,0.00755253
668,0.00063333,0.00810157,0.00203462,0.01076952
669,0.00063333,0.00186122,0.00681521,0.00930976
670,0.00063333,0.00449145,0.00195813,0.00708291
671,0.00063333,0.0118079,0.00116646,0.01360769
672,0.00063333,0.00271472,0.00618417,0.00953222
673,0.00063333,0.00439286,0.0094235,0.01444969
674,0.00063333,0.01141141,0.00530072,0.01734546
675,0.00063333,0.0061449,0.01101448,0.01779271
676,0.00063333,0.00391629,0.0050942,0.00964382
677,0.00063333,0.00480714,0.00819967,0.01364014
678,0.00063333,0.00409474,0.00263889,0.00736696
679,0.00063333,0.01410717,0.01046375,0.02520425
680,0.00063333,0.01373734,0.00594323,0.0203139
681,0.00063333,0.01349262,0.00465056,0.01877651
682,0.00063333,0.00808889,0.00610386,0.01482608
683,0.00063333,0.00981324,0.00302133,0.0134679
684,0.00063333,0.00278313,0.00373268,0.00714914
685,0.00063333,0.01718502,0.00348792,0.02130627
686,0.00063333,0.01347547,0.0036256,0.0177344
687,0.00063333,0.00505089,0.00791666,0.01360088
688,0.00063333,0.00377355,0.00189694,0.00630382
689,0.00063333,0.00527157,0.00594323,0.01184813
690,0.00063333,0.00402062,0.00192753,0.00658148
691,0.00063333,0.01253477,0.00406924,0.01723734
692,0.00063333,0.0245733,0.0094235,0.03463013
693,0.00063333,0.0022075,0.01024958,0.01309041
694,0.00063333,0.00871901,0.00335024,0.01270258
695,0.00063333,0.00813977,0.00208051,0.01085361
696,0.00063333,0.01938568,0.00477294,0.02479195
697,0.00063333,0.00845144,0.00248591,0.01157068
698,0.00063333,0.00660194,0.00223349,0.00946876
699,0.00063333,0.01142432,0.00397745,0.0160351
700,0.00063333,0.00553861,0.00184722,0.00801916
701,0.00063333,0.01180478,0.00369444,0.01613255
702,0.00063333,0.00375041,0.00416103,0.00854477
703,0.00063333,0.00225151,0.00337318,0.00625802
704,0.00063333,0.00856291,0.00208051,0.01127675
705,0.00063333,0.00752051,0.00624154,0.01439538
706,0.00063333,0.00380312,0.00116646,0.00560291
707,0.00063333,0.00724634,0.00523188,0.01311155
708,0.00063333,0.00560724,0.00566022,0.01190079
709,0.00063333,0.00253794,0.00413043,0.0073017
710,0.00063333,0.01135728,0.00538103,0.01737164
711,0.00063333,0.00467121,0.00559903,0.01090357
712,0.00063333,0.00356803,0.00422987,0.00843123
713,0.00063333,0.0053645,0.00211493,0.00811276
714,0.00063333,0.00629385,0.00229468,0.00922186
715,0.00063333,0.00921736,0.00229468,0.01214537
716,0.00063333,0.00679328,0.00104026,0.00846687
717,0.00063333,0.00317677,0.00640217,0.01021227
718,0.00063333,0.0073192,0.00248591,0.01043844
719,0.00063333,0.01546699,0.00936231,0.02546263
720,0.00063333,0.00680784,0.01166464,0.01910581
721,0.00063333,0.00877054,0.00633333,0.0157372
722,0.00063333,0.00959865,0.00237117,0.01260315
723,0.00063333,0.00954484,0.00893397,0.01911214
724,0.00063333,0.00502839,0.00271537,0.00837709
725,0.00063333,0.01294657,0.00275362,0.01633352
726,0.00063333,0.01090549,0.00122383,0.01276265
727,0.00063333,0.00626578,0.00135769,0.0082568
728,0.00063333,0.00496319,0.00316666,0.00876318
729,0.00063333,0.00545451,0.0052204,0.01130824
730,0.00063333,0.01028798,0.00930112,0.02022243
731,0.00063333,0.01126373,0.00284541,0.01474247
732,0.00063333,0.00472893,0.00391626,0.00927852
733,0.00063333,0.01285502,0.0021723,0.01566065
734,0.00063333,0.00787968,0.00783252,0.01634553
735,0.00063333,0.00158251,0.00271537,0.00493121
736,0.00063333,0.00905693,0.00286835,0.01255861
737,0.00063333,0.0077249,0.0036409,0.01199913
738,0.00063333,0.01568688,0.00176691,0.01808712
739,0.00063333,0.00191815,0.0014227,0.00397418
740,0.00063333,0.00356887,0.00144565,0.00564785
741,0.00063333,0.01236545,0.00722825,0.02022703
742,0.00063333,0.00373642,0.00505978,0.00942953
743,0.00063333,0.01034619,0.00248591,0.01346543
744,0.00063333,0.00515817,0.00130032,0.00709182
745,0.00063333,0.0089942,0.00279186,0.01241939
746,0.00063333,0.01319051,0.002375,0.01619884
747,0.00063333,0.00137524,0.00302898,0.00503755
748,0.00063333,0.00717226,0.00826086,0.01606645
749,0.00063333,0.01140114,0.00546135,0.01749582
750,0.00063333,0.00413826,0.00954588,0.01431747
751,0.00063333,0.01151981,0.00396215,0.01611529
752,0.00063333,0.00633357,0.0014227,0.0083896
753,0.00063333,0.01040583,0.00108615,0.01212531
754,0.00063333,0.0126037,0.00374798,0.01698501
755,0.00063333,0.00629124,0.01177937,0.01870394
756,0.00063333,0.00316274,0.00094847,0.00474454
757,0.00063333,0.00678934,0.00126208,0.00868475
758,0.00063333,0.00319883,0.01055554,0.0143877
759,0.00063333,0.00799073,0.00279186,0.01141592
760,0.00063333,0.00321248,0.00271537,0.00656118
761,0.00063333,0.00578752,0.00426811,0.01068896
762,0.00063333,0.01331923,0.00237117,0.01632373
763,0.00063333,0.00273453,0.00353381,0.00690167
764,0.00063333,0.00438204,0.00610386,0.01111923
765,0.00063333,0.00150896,0.00260064,0.00474293
766,0.00063333,0.00957063,0.00530072,0.01550468
767,0.00063333,0.00769036,0.00458937,0.01291306
768,0.00063333,0.01445313,0.00803139,0.02311785
769,0.00063333,0.00337853,0.01101448,0.01502634
770,0.00063333,0.00765352,0.00147242,0.00975927
771,0.00063333,0.00385409,0.00602354,0.01051096
772,0.00063333,0.00282386,0.00240942,0.00586661
773,0.00063333,0.00598344,0.00353381,0.01015058
774,0.00063333,0.01029946,0.00229468,0.01322747
775,0.00063333,0.00259057,0.0081576,0.0113815
776,0.00063333,0.00799007,0.00734299,0.01596639
777,0.00063333,0.0046792,0.00337318,0.00868571
778,0.00063333,0.00274737,0.00853622,0.01191692
779,0.00063333,0.00539814,0.00279186,0.00882333
780,0.00063333,0.0026056,0.00167512,0.00491405
781,0.00063333,0.00439319,0.00302133,0.00804785
782,0.00063333,0.00459134,0.00298309,0.00820776
783,0.00063333,0.00952826,0.0036409,0.01380249
784,0.00063333,0.00266557,0.00144565,0.00474455
785,0.00063333,0.00962828,0.00458937,0.01485098
786,0.00063333,0.00189176,0.0054384,0.00796349
787,0.00063333,0.00315847,0.00715941,0.01095121
788,0.00063333,0.01176404,0.00566022,0.01805759
789,0.00063333,0.00826168,0.00192753,0.01082254
790,0.00063333,0.02176269,0.00588969,0.02828571
791,0.00063333,0.01554848,0.01101448,0.02719629
792,0.00063333,0.00883134,0.00604267,0.01550734
793,0.00063333,0.00566063,0.00881158,0.01510554
794,0.00063333,0.01163421,0.00481883,0.01708637
795,0.00063333,0.00379278,0.00570229,0.0101284
796,0.00063333,0.01199937,0.00908694,0.02171964
797,0.00063333,0.00946682,0.00642511,0.01652526
798,0.00063333,0.01031794,0.00569081,0.01664208
799,0.00063333,0.01425873,0.00422222,0.01911428
800,0.00063333,0.00517617,0.00237117,0.00818067
801,0.00063333,0.00207766,0.00158333,0.00429432
802,0.00063333,0.01035655,0.0086892,0.01967908
803,0.00063333,0.00641785,0.00468115,0.01173233
804,0.00063333,0.00146331,0.00120471,0.00330135
805,0.00063333,0.00637047,0.00481883,0.01182263
806,0.00063333,0.01339512,0.00261594,0.01664439
807,0.00063333,0.01665246,0.00753803,0.02482382
808,0.00063333,0.00478365,0.00244766,0.00786464
809,0.00063333,0.00297762,0.00244384,0.00605479
810,0.00063333,0.00548851,0.00286835,0.00899019
811,0.00063333,0.0083476,0.00688405,0.01586498
812,0.00063333,0.00735403,0.00271537,0.01070273
813,0.00063333,0.01766923,0.00302133,0.02132389
814,0.00063333,0.00742835,0.00321256,0.01127424
815,0.00063333,0.00583302,0.00151449,0.00798084
816,0.00063333,0.00748982,0.00380152,0.01192467
817,0.00063333,0.00692146,0.00348792,0.01104271
818,0.00063333,0.00476129,0.00471175,0.01010637
819,0.00063333,0.01138643,0.0036409,0.01566066
820,0.00063333,0.00796611,0.0025624,0.01116184
821,0.00063333,0.00850755,0.01132044,0.02046132
822,0.00063333,0.001406,0.00502536,0.00706469
823,0.00063333,0.00839846,0.00409983,0.01313162
824,0.00063333,0.0028145,0.00746537,0.0109132
825,0.00063333,0.00592188,0.00373268,0.01028789
826,0.00063333,0.00689731,0.0029066,0.01043724
827,0.00063333,0.00887941,0.00587439,0.01538713
828,0.00063333,0.0104109,0.0032661,0.01431033
829,0.00063333,0.01462899,0.00335024,0.01861256
830,0.00063333,0.00425192,0.00265036,0.00753561
831,0.00063333,0.00953046,0.00839854,0.01856233
832,0.00063333,0.00586471,0.00614975,0.01264779
833,0.00063333,0.00428571,0.00208816,0.0070072
834,0.00063333,0.00244445,0.00198873,0.00506651
835,0.00063333,0.00318783,0.00369444,0.0075156
836,0.00063333,0.00639357,0.00298309,0.01000999
837,0.00063333,0.00956545,0.0043446,0.01454338
838,0.00063333,0.01266132,0.00783252,0.02112717
839,0.00063333,0.00957313,0.00412278,0.01432924
840,0.00063333,0.00553471,0.00321256,0.0093806
841,0.00063333,0.00323708,0.01208533,0.01595574
842,0.00063333,0.00304107,0.00640217,0.01007657
843,0.00063333,0.00696359,0.00697584,0.01457276
844,0.00063333,0.0057994,0.00489915,0.01133188
845,0.00063333,0.00915033,0.00247826,0.01226192
846,0.00063333,0.00118251,0.00702173,0.00883757
847,0.00063333,0.0090971,0.0130032,0.02273363
848,0.00063333,0.01525361,0.00697584,0.02286278
849,0.00063333,0.00330456,0.0086739,0.01261179
850,0.00063333,0.00922607,0.00135769,0.01121709
851,0.00063333,0.00637651,0.00353381,0.01054365
852,0.00063333,0.00633306,0.00348792,0.01045431
853,0.00063333,0.01154539,0.00137681,0.01355553
854,0.00063333,0.00518449,0.00426811,0.01008593
855,0.00063333,0.0137933,0.00681521,0.02124184
856,0.00063333,0.00904639,0.0012812,0.01096092
857,0.00063333,0.00689831,0.00286835,0.01039999
858,0.00063333,0.00577432,0.00325845,0.0096661
859,0.00063333,0.00132832,0.00671195,0.0086736
860,0.00063333,0.00489554,0.00391626,0.00944513
861,0.00063333,0.00661604,0.00374798,0.01099735
862,0.00063333,0.00529736,0.00149154,0.00742223
863,0.00063333,0.00994124,0.00286835,0.01344292
864,0.00063333,0.01655635,0.00348027,0.02066995
865,0.00063333,0.00708155,0.00119324,0.00890812
866,0.00063333,0.00214966,0.00357971,0.0063627
867,0.00063333,0.00976694,0.00396215,0.01436242
868,0.00063333,0.00517654,0.00223349,0.00804336
869,0.00063333,0.00711295,0.00422222,0.0119685
870,0.00063333,0.00985029,0.00275362,0.01323724
871,0.00063333,0.00249865,0.00483413,0.00796611
872,0.00063333,0.00166102,0.0021723,0.00446665
873,0.00063333,0.00614267,0.00481883,0.01159483
874,0.00063333,0.00522221,0.00650543,0.01236097
875,0.00063333,0.00604941,0.00120471,0.00788745
876,0.00063333,0.00703335,0.00335024,0.01101692
877,0.00063333,0.00554828,0.00422222,0.01040383
878,0.00063333,0.00537918,0.0036409,0.00965341
879,0.00063333,0.00615232,0.00650543,0.01329108
880,0.00063333,0.00340853,0.00237117,0.00641303
881,0.00063333,0.00398147,0.00237117,0.00698597
882,0.00063333,0.00626959,0.00298309,0.00988601
883,0.00063333,0.00691973,0.00670047,0.01425353
884,0.00063333,0.00478018,0.00119324,0.00660675
885,0.00063333,0.00458825,0.00182045,0.00704203
886,0.00063333,0.00854284,0.00660869,0.01578486
887,0.00063333,0.01201765,0.00495652,0.0176075
888,0.00063333,0.00590488,0.00203462,0.00857283
889,0.00063333,0.00555865,0.0057826,0.01197458
890,0.00063333,0.00613709,0.00930112,0.01607154
891,0.00063333,0.01169371,0.0065169,0.01884394
892,0.00063333,0.0049276,0.00523188,0.01079281
893,0.00063333,0.0081906,0.00183575,0.01065968
894,0.00063333,0.00324131,0.00586292,0.00973756
895,0.00063333,0.00474991,0.00211111,0.00749435
896,0.00063333,0.00391119,0.00208051,0.00662503
897,0.00063333,0.01395616,0.00633333,0.02092282
898,0.00063333,0.0035433,0.00417632,0.00835295
899,0.00063333,0.01060898,0.01208533,0.02332764
900,0.00063333,0.00548644,0.00130032,0.00742009
901,0.00063333,0.00344944,0.0057826,0.00986537
902,0.00063333,0.00405414,0.00523188,0.00991935
903,0.00063333,0.00437236,0.0014686,0.00647429
904,0.00063333,0.00835879,0.00412278,0.0131149
905,0.00063333,0.00599004,0.00223732,0.00886069
906,0.00063333,0.00488937,0.00619564,0.01171834
907,0.00063333,0.01003243,0.00660869,0.01727445
908,0.00063333,0.01233719,0.0028913,0.01586182
909,0.00063333,0.0082748,0.00116646,0.01007459
910,0.00063333,0.01079817,0.00307488,0.01450638
911,0.00063333,0.00672237,0.00396215,0.01131785
912,0.00063333,0.00554662,0.00949999,0.01567994
913,0.00063333,0.00846531,0.00419927,0.01329791
914,0.00063333,0.00679768,0.0032661,0.01069711
915,0.00063333,0.00320274,0.00252415,0.00636022
916,0.00063333,0.00430304,0.00495652,0.00989289
917,0.00063333,0.0123014,0.00688405,0.01981878
918,0.00063333,0.00417887,0.00881158,0.01362378
919,0.00063333,0.00622919,0.00251268,0.0093752
920,0.00063333,0.00428061,0.00192753,0.00684147
921,0.00063333,0.00702766,0.01193235,0.01959334
922,0.00063333,0.00440787,0.00244766,0.00748886
923,0.00063333,0.01351462,0.0054384,0.01958635
924,0.00063333,0.00699404,0.00562197,0.01324934
925,0.00063333,0.01503759,0.00206139,0.01773231
926,0.00063333,0.01211695,0.00488767,0.01763795
927,0.00063333,0.00939241,0.0032661,0.01329184
928,0.00063333,0.01421427,0.00275362,0.01760122
929,0.00063333,0.01044005,0.00232528,0.01339866
930,0.00063333,0.01062541,0.00994363,0.02120237
931,0.00063333,0.02100439,0.00144565,0.02308337
932,0.00063333,0.00442654,0.0086739,0.01373377
933,0.00063333,0.00596223,0.00413043,0.01072599
934,0.00063333,0.00965737,0.00119324,0.01148394
935,0.00063333,0.00674922,0.00977535,0.0171579
936,0.00063333,0.00572591,0.00860506,0.0149643
937,0.00063333,0.01275756,0.0022029,0.01559379
938,0.00063333,0.01048939,0.01101448,0.0221372
939,0.00063333,0.00430035,0.00192753,0.00686121
940,0.00063333,0.01360005,0.00422222,0.0184556
941,0.00063333,0.00942255,0.00358735,0.01364323
942,0.00063333,0.0057745,0.0040157,0.01042353
943,0.00063333,0.00551796,0.00497946,0.01113075
944,0.00063333,0.00484471,0.00235587,0.00783391
945,0.00063333,0.01158151,0.00412278,0.01633762
